acceptability,Air Bag-Frontal-Driver,Air Bag-Frontal-Passenger,Basic Miles/km,Basic Years,Body Style,brake type,Brakes-ABS,Car year,drivetrain,Gas Mileage city,Gas Mileage Hwy,MRP,Parking Aid,Passenger Capacity,Tire Pressure Monitor
unaccepted,1,1,36000,3,7,4,1,2019,3,26,32,28315,1,5,1
accepted,1,1,36000,3,7,4,1,2019,3,26,32,31100,1,5,1
accepted,1,1,50000,3,1,4,1,2000,1,20,29,30500,0,4,0
accepted,1,1,50000,3,1,4,1,2000,3,22,31,30500,0,4,0
accepted,1,1,50000,3,3,4,1,1997,1,18,27,27430,0,5,0
unaccepted,1,1,50000,3,3,4,1,1997,1,19,24,32600,0,5,0
accepted,1,1,50000,3,3,4,1,1997,1,19,26,27430,0,5,0
unaccepted,1,1,50000,3,3,4,1,1997,1,20,29,22990,0,5,0
accepted,1,1,50000,3,3,4,1,1997,3,18,28,27430,0,5,0
unaccepted,1,1,50000,3,3,4,1,1997,3,19,25,32600,0,5,0
unaccepted,1,1,50000,3,3,4,1,1997,3,19,27,27430,0,5,0
unaccepted,1,1,50000,3,3,4,1,1997,3,21,30,22990,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,1,17,26,33750,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,1,17,27,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,1,19,27,23790,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,1,19,27,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,1,21,29,23790,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,3,17,28,33750,0,5,0
accepted,1,1,50000,3,3,4,1,1998,3,18,29,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,3,20,29,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1998,3,21,31,23790,0,5,0
accepted,1,1,50000,3,3,4,1,1998,3,23,32,23790,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,1,17,26,33750,0,5,0
accepted,1,1,50000,3,3,4,1,1999,1,17,27,28390,0,5,0
accepted,1,1,50000,3,3,4,1,1999,1,18,27,23790,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,1,19,27,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,1,21,29,23790,0,5,0
accepted,1,1,50000,3,3,4,1,1999,2,17,27,33750,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,3,18,29,28390,0,5,0
accepted,1,1,50000,3,3,4,1,1999,3,20,29,28390,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,3,21,31,23790,0,5,0
unaccepted,1,1,50000,3,3,4,1,1999,3,23,32,23790,0,5,0
accepted,1,1,50000,3,3,4,1,2000,1,17,24,33950,0,5,0
accepted,1,1,50000,3,3,4,1,2000,1,17,24,37900,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,1,17,24,38550,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,1,17,24,48900,0,5,0
accepted,1,1,50000,3,3,4,1,2000,1,18,24,33950,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,1,18,25,28790,0,5,0
accepted,1,1,50000,3,3,4,1,2000,1,19,28,23990,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,1,22,29,23990,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,2,17,26,33950,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,3,18,26,28790,0,5,0
accepted,1,1,50000,3,3,4,1,2000,3,20,29,28790,0,5,0
unaccepted,1,1,50000,3,3,4,1,2000,3,21,30,23990,0,5,0
accepted,1,1,50000,3,3,4,1,2000,3,24,32,23990,0,5,0
accepted,1,1,50000,4,1,1,1,2014,1,16,23,69600,1,4,1
unaccepted,1,1,50000,4,1,1,1,2014,1,16,24,89700,1,4,1
unaccepted,1,1,50000,4,1,1,1,2014,1,20,29,40200,0,4,1
unaccepted,1,1,50000,4,1,1,1,2014,1,20,29,78400,1,4,1
unaccepted,1,1,50000,4,1,1,1,2014,1,22,31,39900,0,4,1
unaccepted,1,1,50000,4,1,1,1,2014,1,22,32,39000,0,4,1
accepted,1,1,50000,4,1,1,1,2014,3,14,20,111200,1,4,1
accepted,1,1,50000,4,1,1,1,2014,3,17,25,86700,1,4,1
accepted,1,1,50000,4,1,1,1,2014,3,22,32,43100,0,4,1
accepted,1,1,50000,4,1,1,1,2014,3,22,32,75400,1,4,1
accepted,1,1,50000,4,1,1,1,2014,3,23,36,32100,0,4,1
unaccepted,1,1,50000,4,1,1,1,2014,3,28,34,19500,0,4,1
unaccepted,1,1,50000,4,1,1,1,2014,3,28,34,22195,0,4,1
accepted,1,1,50000,4,1,1,1,2014,3,31,40,17500,0,4,1
accepted,1,1,50000,4,1,1,1,2014,3,31,40,18500,0,4,1
accepted,1,1,50000,4,1,1,1,2015,1,16,25,90400,1,4,1
unaccepted,1,1,50000,4,1,1,1,2015,1,20,29,79100,1,4,1
accepted,1,1,50000,4,1,1,1,2015,1,20,30,44900,0,4,1
accepted,1,1,50000,4,1,1,1,2015,1,22,31,40350,0,4,1
accepted,1,1,50000,4,1,1,1,2015,1,22,31,41200,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,1,22,32,40000,0,4,1
accepted,1,1,50000,4,1,1,1,2015,1,23,35,33900,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,14,20,111900,1,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,17,25,87400,1,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,17,26,64200,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,21,32,43100,0,4,1
accepted,1,1,50000,4,1,1,1,2015,3,21,32,76100,1,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,23,36,32100,0,4,1
accepted,1,1,50000,4,1,1,1,2015,3,28,34,19700,0,4,1
accepted,1,1,50000,4,1,1,1,2015,3,28,34,22495,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,31,40,16845,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,31,40,17700,0,4,1
unaccepted,1,1,50000,4,1,1,1,2015,3,31,40,18700,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,1,16,25,91700,1,4,1
unaccepted,1,1,50000,4,1,1,1,2016,1,20,29,80300,1,4,1
unaccepted,1,1,50000,4,1,1,1,2016,1,20,30,46150,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,1,21,30,41500,0,4,1
accepted,1,1,50000,4,1,1,1,2016,1,22,32,40500,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,1,23,27,51900,1,4,1
accepted,1,1,50000,4,1,1,1,2016,1,23,30,42900,1,4,1
accepted,1,1,50000,4,1,1,1,2016,1,23,35,34850,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,14,20,113400,1,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,16,23,133205,1,2,1
accepted,1,1,50000,4,1,1,1,2016,3,17,25,88700,1,4,1
accepted,1,1,50000,4,1,1,1,2016,3,17,26,65700,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,18,26,51700,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,20,31,44150,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,20,31,77300,1,4,1
accepted,1,1,50000,4,1,1,1,2016,3,22,34,32850,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,22,34,41850,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,23,35,32850,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,28,34,19700,0,4,1
unaccepted,1,1,50000,4,1,1,1,2016,3,28,34,22575,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,31,40,17745,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,31,40,17900,0,4,1
accepted,1,1,50000,4,1,1,1,2016,3,31,40,20395,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,18,26,69900,1,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,19,29,64900,1,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,21,22,156000,0,2,1
accepted,1,1,50000,4,1,1,1,2018,1,21,30,47450,0,4,1
accepted,1,1,50000,4,1,1,1,2018,1,21,30,54600,1,4,1
accepted,1,1,50000,4,1,1,1,2018,1,21,31,51900,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,23,27,52950,1,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,23,30,43950,1,4,1
unaccepted,1,1,50000,4,1,1,1,2018,1,23,33,45500,0,4,1
accepted,1,1,50000,4,1,1,1,2018,1,24,33,36950,0,4,1
accepted,1,1,50000,4,1,1,1,2018,1,24,33,42800,0,4,1
accepted,1,1,50000,4,1,1,1,2018,1,24,34,42800,0,4,1
accepted,1,1,50000,4,1,1,1,2018,3,17,25,68700,0,4,1
accepted,1,1,50000,4,1,1,1,2018,3,18,26,54500,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,3,21,30,45450,0,4,1
accepted,1,1,50000,4,1,1,1,2018,3,21,32,49900,0,4,1
accepted,1,1,50000,4,1,1,1,2018,3,24,34,43500,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,3,24,34,55900,0,2,1
unaccepted,1,1,50000,4,1,1,1,2018,3,24,35,34950,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,3,28,33,16245,0,4,1
unaccepted,1,1,50000,4,1,1,1,2018,3,28,33,19745,1,4,1
accepted,1,1,50000,4,1,1,1,2018,3,28,33,20495,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,18,25,111900,0,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,18,27,74200,1,4,1
accepted,1,1,50000,4,1,1,1,2019,1,21,22,157500,1,2,1
unaccepted,1,1,50000,4,1,1,1,2019,1,21,30,47800,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,21,30,52400,0,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,21,31,53200,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,23,29,53800,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,23,31,44900,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,23,33,46800,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,1,24,33,37300,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,3,17,23,103100,0,4,1
accepted,1,1,50000,4,1,1,1,2019,3,18,25,58900,1,4,1
accepted,1,1,50000,4,1,1,1,2019,3,18,25,69150,1,4,1
accepted,1,1,50000,4,1,1,1,2019,3,21,30,45800,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,3,21,32,51200,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,3,24,34,44800,1,4,1
unaccepted,1,1,50000,4,1,1,1,2019,3,24,35,35300,1,4,1
accepted,1,1,50000,4,1,1,1,2019,3,28,33,16245,0,4,1
unaccepted,1,1,50000,4,1,1,1,2019,3,28,33,19745,1,4,1
accepted,1,1,50000,4,1,1,1,2019,3,28,33,20495,1,4,1
unaccepted,1,1,50000,4,1,4,1,1997,3,17,24,84000,0,2,0
unaccepted,1,1,50000,4,1,4,1,1997,3,18,24,84000,0,2,0
accepted,1,1,50000,4,1,4,1,1997,3,19,27,32990,0,5,0
unaccepted,1,1,50000,4,1,4,1,1997,3,20,28,39380,0,5,0
unaccepted,1,1,50000,4,1,4,1,1997,3,20,29,32990,0,5,0
unaccepted,1,1,50000,4,1,4,1,1997,3,22,31,27700,0,5,0
unaccepted,1,1,50000,4,1,4,1,1997,3,23,31,21390,0,5,0
accepted,1,1,50000,4,1,4,1,1997,3,23,31,27700,0,5,0
unaccepted,1,1,50000,4,1,4,1,1998,3,17,24,84000,0,2,0
accepted,1,1,50000,4,1,4,1,1998,3,18,24,84000,0,2,0
unaccepted,1,1,50000,4,1,4,1,1998,3,18,26,33200,0,4,0
unaccepted,1,1,50000,4,1,4,1,1998,3,19,27,28700,0,4,0
unaccepted,1,1,50000,4,1,4,1,1998,3,20,28,33200,0,4,0
unaccepted,1,1,50000,4,1,4,1,1998,3,20,28,39700,0,4,0
unaccepted,1,1,50000,4,1,4,1,1998,3,20,30,28700,0,4,0
unaccepted,1,1,50000,4,1,4,1,1998,3,22,31,21390,0,4,0
accepted,1,1,50000,4,1,4,1,1998,3,23,32,21390,0,4,0
unaccepted,1,1,50000,4,1,4,1,1999,3,17,24,84000,0,2,0
unaccepted,1,1,50000,4,1,4,1,1999,3,18,24,84000,0,2,0
accepted,1,1,50000,4,1,4,1,1999,3,19,26,39700,0,4,0
unaccepted,1,1,50000,4,1,4,1,1999,3,19,27,28700,0,4,0
accepted,1,1,50000,4,1,4,1,1999,3,20,27,33200,0,4,0
unaccepted,1,1,50000,4,1,4,1,1999,3,20,29,33200,0,4,0
accepted,1,1,50000,4,1,4,1,1999,3,21,31,28700,0,4,0
unaccepted,1,1,50000,4,1,4,1,1999,3,23,31,23300,0,4,0
unaccepted,1,1,50000,4,1,4,1,1999,3,23,32,23300,0,4,0
accepted,1,1,50000,4,1,4,1,2000,3,17,24,84000,0,2,0
unaccepted,1,1,50000,4,1,4,1,2000,3,20,29,28990,0,5,0
unaccepted,1,1,50000,4,1,4,1,2000,3,21,29,33990,0,5,0
accepted,1,1,50000,4,1,4,1,2001,1,20,28,35750,0,4,0
unaccepted,1,1,50000,4,1,4,1,2001,1,20,28,36100,0,4,0
accepted,1,1,50000,4,1,4,1,2001,1,20,29,31200,0,4,0
unaccepted,1,1,50000,4,1,4,1,2001,3,16,24,45400,0,5,1
unaccepted,1,1,50000,4,1,4,1,2001,3,17,24,84100,0,2,0
unaccepted,1,1,50000,4,1,4,1,2001,3,17,24,88100,0,2,0
accepted,1,1,50000,4,1,4,1,2001,3,20,29,28990,0,5,0
unaccepted,1,1,50000,4,1,4,1,2001,3,21,30,34990,0,5,0
unaccepted,1,1,50000,4,1,4,1,2001,3,22,31,31200,0,4,0
accepted,1,1,50000,4,1,4,1,2002,1,20,28,36100,0,4,0
accepted,1,1,50000,4,1,4,1,2002,1,20,28,39600,0,4,0
accepted,1,1,50000,4,1,4,1,2002,1,20,29,32950,0,4,0
accepted,1,1,50000,4,1,4,1,2002,3,16,24,45900,0,5,1
unaccepted,1,1,50000,4,1,4,1,2002,3,17,24,89000,0,2,0
unaccepted,1,1,50000,4,1,4,1,2002,3,20,29,29100,0,5,0
unaccepted,1,1,50000,4,1,4,1,2002,3,21,30,34990,0,5,0
unaccepted,1,1,50000,4,1,4,1,2002,3,23,31,31200,0,4,0
unaccepted,1,1,50000,4,1,4,1,2003,1,20,29,36200,0,4,0
unaccepted,1,1,50000,4,1,4,1,2003,3,16,24,46500,0,5,1
unaccepted,1,1,50000,4,1,4,1,2003,3,17,24,89000,0,2,0
unaccepted,1,1,50000,4,1,4,1,2003,3,20,29,29600,0,5,0
unaccepted,1,1,50000,4,1,4,1,2003,3,21,29,32500,0,4,0
accepted,1,1,50000,4,1,4,1,2003,3,21,30,35600,0,5,0
accepted,1,1,50000,4,1,4,1,2004,1,20,28,36700,0,4,0
accepted,1,1,50000,4,1,4,1,2004,1,22,27,39900,0,4,0
accepted,1,1,50000,4,1,4,1,2004,3,16,24,47100,0,5,1
unaccepted,1,1,50000,4,1,4,1,2004,3,17,25,69300,0,4,1
unaccepted,1,1,50000,4,1,4,1,2004,3,20,29,30500,0,5,0
accepted,1,1,50000,4,1,4,1,2004,3,20,30,36800,0,5,0
accepted,1,1,50000,4,1,4,1,2004,3,21,29,33250,0,4,0
accepted,1,1,50000,4,1,4,1,2005,1,20,29,36900,0,4,0
unaccepted,1,1,50000,4,1,4,1,2005,1,22,27,40150,0,4,0
unaccepted,1,1,50000,4,1,4,1,2005,3,16,24,47300,0,5,1
unaccepted,1,1,50000,4,1,4,1,2005,3,17,25,69900,1,4,1
accepted,1,1,50000,4,1,4,1,2005,3,19,27,31700,0,5,1
accepted,1,1,50000,4,1,4,1,2005,3,20,29,31700,0,5,1
accepted,1,1,50000,4,1,4,1,2005,3,20,30,37300,0,5,1
accepted,1,1,50000,4,1,4,1,2005,3,21,29,33500,0,4,0
unaccepted,1,1,50000,4,1,4,1,2006,1,19,26,40640,0,4,0
unaccepted,1,1,50000,4,1,4,1,2006,1,19,26,43539,0,4,0
unaccepted,1,1,50000,4,1,4,1,2006,1,20,29,37390,0,4,0
unaccepted,1,1,50000,4,1,4,1,2006,3,15,23,71800,1,4,1
accepted,1,1,50000,4,1,4,1,2006,3,16,24,48900,0,5,1
unaccepted,1,1,50000,4,1,4,1,2006,3,19,27,32300,0,5,1
accepted,1,1,50000,4,1,4,1,2006,3,20,29,32300,0,5,1
accepted,1,1,50000,4,1,4,1,2006,3,20,30,37600,0,5,1
unaccepted,1,1,50000,4,1,4,1,2006,3,21,29,33990,0,4,0
unaccepted,1,1,50000,4,1,4,1,2007,1,19,28,37100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2007,3,15,23,74700,1,4,1
unaccepted,1,1,50000,4,1,4,1,2007,3,19,29,40800,0,4,1
unaccepted,1,1,50000,4,1,4,1,2007,3,20,29,35300,0,4,1
unaccepted,1,1,50000,4,1,4,1,2008,1,16,27,39900,0,4,0
unaccepted,1,1,50000,4,1,4,1,2008,1,17,24,41500,0,4,1
accepted,1,1,50000,4,1,4,1,2008,1,18,24,42900,0,4,1
unaccepted,1,1,50000,4,1,4,1,2008,1,18,27,41200,0,4,0
accepted,1,1,50000,4,1,4,1,2008,1,19,28,37400,0,4,1
accepted,1,1,50000,4,1,4,1,2008,3,14,20,56500,0,4,1
accepted,1,1,50000,4,1,4,1,2008,3,15,22,76600,1,4,1
unaccepted,1,1,50000,4,1,4,1,2008,3,18,28,35600,0,4,1
unaccepted,1,1,50000,4,1,4,1,2008,3,19,29,41200,0,4,1
unaccepted,1,1,50000,4,1,4,1,2008,3,19,29,43000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2008,3,23,31,34800,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,1,16,27,40700,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,1,17,25,38400,0,4,1
accepted,1,1,50000,4,1,4,1,2009,1,17,26,42000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,1,21,29,45500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,1,21,29,45500,1,4,1
accepted,1,1,50000,4,1,4,1,2009,3,15,22,78200,1,4,1
accepted,1,1,50000,4,1,4,1,2009,3,16,25,44100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,3,17,25,42070,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,3,17,25,42070,1,4,1
accepted,1,1,50000,4,1,4,1,2009,3,17,26,42200,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,3,18,24,43470,0,4,1
accepted,1,1,50000,4,1,4,1,2009,3,18,24,43470,1,4,1
unaccepted,1,1,50000,4,1,4,1,2009,3,18,28,36500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2009,3,21,29,37300,0,4,1
accepted,1,1,50000,4,1,4,1,2009,3,21,29,37300,1,4,1
accepted,1,1,50000,4,1,4,1,2009,3,23,31,35200,0,4,1
accepted,1,1,50000,4,1,4,1,2009,3,23,31,35200,1,4,1
unaccepted,1,1,50000,4,1,4,1,2010,1,16,25,44550,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,1,17,25,38100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,1,18,27,44000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,1,21,27,37200,0,4,1
accepted,1,1,50000,4,1,4,1,2010,1,21,29,45900,0,4,1
accepted,1,1,50000,4,1,4,1,2010,1,22,30,36000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,3,14,20,58400,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,3,15,22,78450,1,4,1
unaccepted,1,1,50000,4,1,4,1,2010,3,17,26,42650,0,4,1
unaccepted,1,1,50000,4,1,4,1,2010,3,18,28,36200,0,4,1
accepted,1,1,50000,4,1,4,1,2011,1,17,25,39550,0,4,1
accepted,1,1,50000,4,1,4,1,2011,1,18,27,40265,1,4,1
accepted,1,1,50000,4,1,4,1,2011,1,18,27,44705,1,4,1
accepted,1,1,50000,4,1,4,1,2011,1,18,27,49110,1,4,1
unaccepted,1,1,50000,4,1,4,1,2011,1,19,26,46000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2011,1,21,29,38200,0,4,1
unaccepted,1,1,50000,4,1,4,1,2011,1,21,29,47000,0,4,1
accepted,1,1,50000,4,1,4,1,2011,1,21,29,47000,1,4,1
unaccepted,1,1,50000,4,1,4,1,2011,1,21,31,36900,0,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,14,19,62360,1,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,14,20,58900,0,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,18,26,51100,0,4,1
accepted,1,1,50000,4,1,4,1,2011,3,18,27,38365,1,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,18,27,42805,1,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,18,27,47210,1,4,1
accepted,1,1,50000,4,1,4,1,2011,3,18,28,37650,0,4,1
unaccepted,1,1,50000,4,1,4,1,2011,3,19,28,44100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,15,20,86000,1,4,1
accepted,1,1,50000,4,1,4,1,2012,1,17,25,40400,0,4,1
accepted,1,1,50000,4,1,4,1,2012,1,18,25,56850,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,18,27,40615,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,18,27,45850,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,18,27,50050,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,19,26,46800,0,4,1
accepted,1,1,50000,4,1,4,1,2012,1,21,29,38300,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,21,29,38300,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,1,21,31,37100,0,4,1
accepted,1,1,50000,4,1,4,1,2012,1,21,31,37100,1,4,1
accepted,1,1,50000,4,1,4,1,2012,3,14,19,63215,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,14,20,60100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,15,23,83000,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,18,26,52100,0,4,1
accepted,1,1,50000,4,1,4,1,2012,3,18,27,38715,1,4,1
accepted,1,1,50000,4,1,4,1,2012,3,18,27,43950,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,18,27,48150,1,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,18,28,38700,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,19,28,45100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,23,33,73600,1,4,1
accepted,1,1,50000,4,1,4,1,2012,3,27,34,19500,0,4,1
accepted,1,1,50000,4,1,4,1,2012,3,28,34,22000,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,30,38,15500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,30,38,17500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2012,3,30,38,18500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,16,24,89200,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,18,25,57200,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,18,27,40805,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,18,27,45850,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,18,27,50050,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,20,30,39050,0,4,1
accepted,1,1,50000,4,1,4,1,2013,1,20,30,39050,1,4,1
accepted,1,1,50000,4,1,4,1,2013,1,22,31,38650,0,4,1
accepted,1,1,50000,4,1,4,1,2013,1,22,31,38650,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,1,26,32,37850,0,4,1
accepted,1,1,50000,4,1,4,1,2013,1,26,32,37850,1,4,1
accepted,1,1,50000,4,1,4,1,2013,3,14,19,63215,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,14,20,60100,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,17,25,86200,1,4,1
accepted,1,1,50000,4,1,4,1,2013,3,18,27,38905,1,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,18,27,43950,1,4,1
accepted,1,1,50000,4,1,4,1,2013,3,18,27,48150,1,4,1
accepted,1,1,50000,4,1,4,1,2013,3,23,33,74900,1,4,1
accepted,1,1,50000,4,1,4,1,2013,3,28,34,19500,0,4,1
accepted,1,1,50000,4,1,4,1,2013,3,28,34,22095,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,31,40,16195,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,31,40,17500,0,4,1
unaccepted,1,1,50000,4,1,4,1,2013,3,31,40,18500,0,4,1
accepted,1,1,50000,4,1,4,1,2014,1,18,26,41495,1,4,1
accepted,1,1,50000,4,1,4,1,2014,1,18,26,45795,1,4,1
accepted,1,1,50000,4,1,4,1,2014,1,18,26,49995,1,4,1
unaccepted,1,1,50000,4,1,4,1,2014,3,14,19,63600,1,4,1
accepted,1,1,50000,4,1,4,1,2014,3,18,27,39495,1,4,1
unaccepted,1,1,50000,4,1,4,1,2014,3,18,27,43795,1,4,1
unaccepted,1,1,50000,4,1,4,1,2014,3,18,27,47995,1,4,1
accepted,1,1,50000,4,1,4,1,2015,3,14,19,69900,1,4,1
unaccepted,1,1,50000,4,1,4,1,2016,3,17,23,62665,1,4,1
accepted,1,1,50000,4,1,4,1,2016,3,20,30,50835,1,4,1
unaccepted,1,1,50000,4,1,4,1,2016,3,22,31,37995,0,4,1
unaccepted,1,1,50000,4,1,4,1,2016,3,22,31,41920,1,4,1
accepted,1,1,50000,4,1,4,1,2016,3,22,31,45445,1,4,1
accepted,1,1,50000,4,1,4,1,2018,1,19,27,49895,1,4,1
accepted,1,1,50000,4,1,4,1,2018,1,22,30,40895,0,4,1
unaccepted,1,1,50000,4,1,4,1,2018,1,22,30,44295,1,4,1
accepted,1,1,50000,4,1,4,1,2018,3,16,23,63795,1,4,1
unaccepted,1,1,50000,4,1,4,1,2018,3,20,30,47895,1,4,1
accepted,1,1,50000,4,1,4,1,2018,3,20,30,50395,1,4,1
unaccepted,1,1,50000,4,1,4,1,2018,3,22,31,38495,0,4,1
accepted,1,1,50000,4,1,4,1,2018,3,22,31,42295,1,4,1
unaccepted,1,1,50000,4,1,4,1,2019,1,18,26,50395,1,4,1
accepted,1,1,50000,4,1,4,1,2019,1,21,29,41395,0,4,1
accepted,1,1,50000,4,1,4,1,2019,1,21,29,44795,1,4,1
accepted,1,1,50000,4,1,4,1,2019,3,16,23,67795,1,4,1
accepted,1,1,50000,4,1,4,1,2019,3,19,29,48395,1,4,1
unaccepted,1,1,50000,4,1,4,1,2019,3,19,29,50895,1,4,1
accepted,1,1,50000,4,1,4,1,2019,3,22,30,38995,0,4,1
unaccepted,1,1,50000,4,1,4,1,2019,3,22,30,42795,1,4,1
unaccepted,1,1,50000,4,3,1,1,2014,1,13,21,135900,1,4,1
unaccepted,1,1,50000,4,3,1,1,2014,1,16,24,66200,1,5,1
unaccepted,1,1,50000,4,3,1,1,2014,1,16,24,70400,1,5,1
accepted,1,1,50000,4,3,1,1,2014,1,16,24,90300,1,5,1
unaccepted,1,1,50000,4,3,1,1,2014,1,16,24,91900,1,5,1
accepted,1,1,50000,4,3,1,1,2014,1,16,24,94000,1,5,1
unaccepted,1,1,50000,4,3,1,1,2014,1,16,24,131300,1,5,1
